ref_name,rx_name,iso_name,section,inhibition_pcnt,cumulative_count,assay_name,titer,date_added
Wall21,RLS18812,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS28812,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS188170,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS388170,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,172.4237657,2021-06-22
Wall21,RLS18828,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,10,2021-06-22
Wall21,RLS28828,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,10,2021-06-22
Wall21,RLS188247,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288247,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,10,2021-06-22
Wall21,RLS18833,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS28833,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS188258,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,45.53869345,2021-06-22
Wall21,RLS288258,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS18843,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,143.6880546,2021-06-22
Wall21,RLS28843,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,129.9107881,2021-06-22
Wall21,RLS188172,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,630.9109995,2021-06-22
Wall21,RLS288172,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,615.6157599,2021-06-22
Wall21,RLS188140,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS188183,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,81.63896762,2021-06-22
Wall21,RLS288183,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,87.33896096,2021-06-22
Wall21,RLS18832,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS28832,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,58.25657121,2021-06-22
Wall21,RLS38832,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,72.78326937,2021-06-22
Wall21,RLS188185,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288185,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,240.1513972,2021-06-22
Wall21,RLS388185,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,258.7264819,2021-06-22
Wall21,RLS188302,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288302,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS188192,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288192,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS388192,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,229.0496805,2021-06-22
Wall21,RLS18870,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS28870,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288102,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,272.9360505,2021-06-22
Wall21,RLS388102,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,195.1055532,2021-06-22
Wall21,RLS18869,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,95.50694192,2021-06-22
Wall21,RLS28869,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,78.55044276,2021-06-22
Wall21,RLS188154,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288154,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,451.395768,2021-06-22
Wall21,RLS388154,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,126.6502909,2021-06-22
Wall21,RLS188226,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288226,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS388226,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,134.9004593,2021-06-22
Wall21,RLS18882,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS38882,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,94.50767228,2021-06-22
Wall21,RLS188194,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288194,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS188138,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,96.09472137,2021-06-22
Wall21,RLS288138,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,70.70822086,2021-06-22
Wall21,RLS18823,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,53.22765648,2021-06-22
Wall21,RLS28823,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,42.34343762,2021-06-22
Wall21,RLS38823,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,210.0123043,2021-06-22
Wall21,RLS18859,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS28859,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS38859,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,176.5528935,2021-06-22
Wall21,RLS18840,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,192.2199578,2021-06-22
Wall21,RLS38840,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,214.664951,2021-06-22
Wall21,RLS1882,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,55.56348694,2021-06-22
Wall21,RLS2882,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,66.38388624,2021-06-22
Wall21,RLS3882,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,366.4049566,2021-06-22
Wall21,RLS188181,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS188257,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,115.1104312,2021-06-22
Wall21,RLS288257,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,86.80473759,2021-06-22
Wall21,RLS388257,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,96.85575624,2021-06-22
Wall21,RLS188190,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,10,2021-06-22
Wall21,RLS288190,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,167.654854,2021-06-22
Wall21,RLS388190,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,92.37830918,2021-06-22
Wall21,RLS188125,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS388125,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,114.406339,2021-06-22
Wall21,RLS188243,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,663.2320345,2021-06-22
Wall21,RLS288243,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,918.9027477,2021-06-22
Wall21,RLS388243,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,484.1834806,2021-06-22
Wall21,RLS188218,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,560.505051,2021-06-22
Wall21,RLS288218,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,1707.628469,2021-06-22
Wall21,RLS188104,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,96.77090005,2021-06-22
Wall21,RLS288104,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,156.5759152,2021-06-22
Wall21,RLS388104,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,82.9371893,2021-06-22
Wall21,RLS38835,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,106.5655786,2021-06-22
Wall21,RLS388276,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,709.5385752,2021-06-22
Wall21,RLS18891,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,47.62050815,2021-06-22
Wall21,RLS28891,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,40.3152515,2021-06-22
Wall21,RLS38891,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,263.9951647,2021-06-22
Wall21,RLS388283,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,79.72963766,2021-06-22
Wall21,RLS388105,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,292.7611119,2021-06-22
Wall21,RLS288294,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS188233,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288233,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,139.7139177,2021-06-22
Wall21,RLS188193,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288193,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS388193,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS188162,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288162,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,50.45652369,2021-06-22
Wall21,RLS388162,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,273.8946361,2021-06-22
Wall21,RLS388137,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,196.6507175,2021-06-22
Wall21,RLS18860,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,10,2021-06-22
Wall21,RLS28860,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,40.38598555,2021-06-22
Wall21,RLS38860,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,215.607777,2021-06-22
Wall21,RLS38830,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,152.3788252,2021-06-22
Wall21,RLS188191,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288191,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS388191,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,245.2566903,2021-06-22
Wall21,RLS188279,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,10,2021-06-22
Wall21,RLS288279,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,58.51243884,2021-06-22
Wall21,RLS388279,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,610.7786177,2021-06-22
Wall21,RLS188184,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,411.7073274,2021-06-22
Wall21,RLS288184,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,513.46864,2021-06-22
Wall21,RLS388184,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,732.2841428,2021-06-22
Wall21,RLS288152,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,436.6088682,2021-06-22
Wall21,RLS388152,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,638.1409697,2021-06-22
Wall21,RLS188234,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288234,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS388234,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,110.4647835,2021-06-22
Wall21,RLS18881,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,63.03822348,2021-06-22
Wall21,RLS28881,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,48.46264871,2021-06-22
Wall21,RLS38881,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,399.2690388,2021-06-22
Wall21,RLS288240,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS388240,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,118.0738452,2021-06-22
Wall21,RLS188290,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288290,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS188212,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,10,2021-06-22
Wall21,RLS288212,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,41.17229908,2021-06-22
Wall21,RLS388212,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,180.7809038,2021-06-22
Wall21,RLS18853,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS38853,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,192.5572123,2021-06-22
Wall21,RLS188291,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288291,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS388291,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,84.62611478,2021-06-22
Wall21,RLS28829,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS38829,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,129.6832558,2021-06-22
Wall21,RLS188107,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS388107,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,110.6585966,2021-06-22
Wall21,RLS28884,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,10,2021-06-22
Wall21,RLS38884,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,42.60403231,2021-06-22
Wall21,RLS388207,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,174.3996683,2021-06-22
Wall21,RLS188298,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,168.2436788,2021-06-22
Wall21,RLS288298,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,239.9409984,2021-06-22
Wall21,RLS188111,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,72.65579309,2021-06-22
Wall21,RLS288111,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,55.46617025,2021-06-22
Wall21,RLS388111,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,122.0727244,2021-06-22
Wall21,RLS188296,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,10,2021-06-22
Wall21,RLS288296,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS28894,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS38894,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,274.8565883,2021-06-22
Wall21,RLS188126,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS188239,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS388239,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,130.3670511,2021-06-22
Wall21,RLS18851,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS28851,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,47.24633455,2021-06-22
Wall21,RLS38851,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,217.6965962,2021-06-22
Wall21,RLS188197,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS388197,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,117.6606064,2021-06-22
Wall21,RLS188128,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,697.2088486,2021-06-22
Wall21,RLS288128,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,283.6676231,2021-06-22
Wall21,RLS188134,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,41.6806328,2021-06-22
Wall21,RLS288134,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS388134,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,100.1360294,2021-06-22
Wall21,RLS18826,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,54.74170745,2021-06-22
Wall21,RLS28826,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,42.49215306,2021-06-22
Wall21,RLS38826,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,138.0099778,2021-06-22
Wall21,RLS188292,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,54.59795437,2021-06-22
Wall21,RLS388292,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,141.0674732,2021-06-22
Wall21,RLS18821,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS188103,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288103,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS388103,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,146.3573179,2021-06-22
Wall21,RLS188213,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288213,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS388213,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,114.8081484,2021-06-22
Wall21,RLS188205,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS388205,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,199.953035,2021-06-22
Wall21,RLS188215,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288215,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS388215,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,123.579895,2021-06-22
Wall21,RLS18849,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS28849,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS38849,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,117.9703996,2021-06-22
Wall21,RLS18811,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,416.4253172,2021-06-22
Wall21,RLS188244,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,57.74818768,2021-06-22
Wall21,RLS288244,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,346.7208895,2021-06-22
Wall21,RLS188176,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288176,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS188171,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,41.20840213,2021-06-22
Wall21,RLS288171,B.1.617.2_1731019,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,698.4321178,2021-06-22
